date,year,week,ili_rate,region_name,month,quarter,day_of_year,is_winter,is_flu_season,ili_rate_lag_1,ili_rate_lag_2,ili_rate_lag_4,ili_rate_rolling_mean_2,ili_rate_rolling_std_2,ili_rate_rolling_min_2,ili_rate_rolling_max_2,ili_rate_rolling_mean_4,ili_rate_rolling_std_4,ili_rate_rolling_min_4,ili_rate_rolling_max_4,ili_rate_rolling_mean_8,ili_rate_rolling_std_8,ili_rate_rolling_min_8,ili_rate_rolling_max_8,month_sin,month_cos,week_sin,week_cos,season_winter,season_spring,season_summer,season_fall,year_normalized,ili_rate_diff_1,ili_rate_diff_2,ili_rate_momentum,state_California,state_Florida,state_Illinois,state_Massachusetts,state_New Jersey,state_New York,state_Texas,state_Washington
2024-04-29,2024,18,1.75418,Massachusetts,4,2,120,0,1,1.73889,2.1926,3.17707,1.9657450000000019,0.32082141769215194,1.73889,2.1926,2.4931825000000005,0.6492664714057614,1.73889,3.17707,2.9678287500000002,0.6857386974108836,1.73889,3.84944,0.8660254037844387,-0.49999999999999983,0.8229838658936565,-0.5680647467311557,0,1,0,0,0.8571428571428571,0.015290000000000026,-0.43842000000000003,-0.7390025000000005,False,False,False,True,False,False,False,False
2024-05-06,2024,19,1.49506,Massachusetts,5,2,127,0,0,1.75418,1.73889,2.86417,1.746535000000002,0.01081166268456983,1.73889,1.75418,2.1374600000000004,0.5281759324947423,1.73889,2.86417,2.70592125,0.7008773595274719,1.73889,3.35394,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,1,0,0,0.8571428571428571,-0.25912,-0.24383,-0.6424000000000003,False,False,False,True,False,False,False,False
2024-05-13,2024,20,1.36295,Massachusetts,5,2,134,0,0,1.49506,1.75418,2.1926,1.624620000000002,0.1832255091410759,1.49506,1.75418,1.7951825000000001,0.2903240918210067,1.49506,2.1926,2.4735612500000004,0.7609140012687177,1.49506,3.29987,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,1,0,0,0.8571428571428571,-0.13210999999999995,-0.39122999999999997,-0.4322325,False,False,False,True,False,False,False,False
2024-05-20,2024,21,1.28629,Massachusetts,5,2,141,0,0,1.36295,1.49506,1.73889,1.4290050000000019,0.09341587686260289,1.36295,1.49506,1.58777,0.19119686102730207,1.36295,1.75418,2.23559875,0.7750013081359811,1.36295,3.29987,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,1,0,0,0.8571428571428571,-0.07666000000000017,-0.20877000000000012,-0.30147999999999997,False,False,False,True,False,False,False,False
2024-05-27,2024,22,1.15929,Massachusetts,5,2,148,0,0,1.28629,1.36295,1.75418,1.3246200000000017,0.05420680584585569,1.28629,1.36295,1.47462,0.20535332559605834,1.28629,1.75418,1.9839012500000002,0.7036730115703453,1.28629,3.17707,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,1,0,0,0.8571428571428571,-0.127,-0.20366000000000017,-0.3153300000000001,False,False,False,True,False,False,False,False
2024-06-03,2024,23,1.02936,Massachusetts,6,2,155,0,0,1.15929,1.28629,1.49506,1.2227900000000016,0.08980256121075557,1.15929,1.28629,1.3258975,0.1406125317732913,1.15929,1.49506,1.7316787500000002,0.5623283842442621,1.15929,2.86417,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,1,0,0.8571428571428571,-0.12992999999999988,-0.2569299999999999,-0.2965374999999999,False,False,False,True,False,False,False,False
2024-06-10,2024,24,1.03882,Massachusetts,6,2,162,0,0,1.02936,1.15929,1.36295,1.0943250000000018,0.09187438407963909,1.02936,1.15929,1.2094725,0.14653221178872394,1.02936,1.36295,1.5023275000000003,0.37860490343776226,1.02936,2.1926,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,1,0,0.8571428571428571,0.009460000000000024,-0.12046999999999985,-0.17065249999999987,False,False,False,True,False,False,False,False
2024-06-17,2024,25,0.931646,Massachusetts,6,2,169,0,0,1.03882,1.02936,1.28629,1.0340900000000017,0.00668923015105676,1.02936,1.03882,1.12844,0.12071583132863117,1.02936,1.28629,1.3581050000000001,0.28669390162426606,1.02936,1.75418,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,1,0,0.8571428571428571,-0.1071740000000001,-0.09771400000000008,-0.19679400000000014,False,False,False,True,False,False,False,False
2024-06-24,2024,26,0.938934,Massachusetts,6,2,176,0,0,0.931646,1.03882,1.15929,0.9852330000000018,0.07578346216698208,0.931646,1.03882,1.039779,0.09324716269515329,0.931646,1.15929,1.2571995,0.2753616986577585,0.931646,1.75418,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,1,0,0.8571428571428571,0.007288000000000072,-0.09988600000000003,-0.10084499999999996,False,False,False,True,False,False,False,False
2024-07-01,2024,27,0.936679,Massachusetts,7,3,183,0,0,0.938934,0.931646,1.02936,0.9352900000000017,0.005153394222742113,0.931646,0.938934,0.9846900000000001,0.05725016236393327,0.931646,1.03882,1.15529375,0.20770635579356325,0.931646,1.49506,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,1,0,0.8571428571428571,-0.002255000000000007,0.005033000000000065,-0.048011000000000026,False,False,False,True,False,False,False,False
2024-07-08,2024,28,0.877583,Massachusetts,7,3,190,0,0,0.936679,0.938934,1.03882,0.9378065000000018,0.001594525796266886,0.936679,0.938934,0.96151975,0.051623471899387575,0.931646,1.03882,1.085496125,0.16706335337772144,0.931646,1.36295,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,1,0,0.8571428571428571,-0.05909600000000004,-0.061351000000000044,-0.08393675,False,False,False,True,False,False,False,False
2024-07-15,2024,29,0.88084,Massachusetts,7,3,197,0,0,0.877583,0.936679,0.931646,0.9071310000000018,0.04178718234118369,0.877583,0.936679,0.9212105,0.02924411827525478,0.877583,0.938934,1.0248252500000001,0.13741008618692468,0.877583,1.28629,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,1,0,0.8571428571428571,0.0032569999999999544,-0.05583900000000008,-0.04037050000000009,False,False,False,True,False,False,False,False
2024-07-22,2024,30,0.877142,Massachusetts,7,3,204,0,0,0.88084,0.877583,0.938934,0.8792115000000018,0.0023030467897258654,0.877583,0.88084,0.908509,0.033868473846590204,0.877583,0.938934,0.974144,0.09561077824311806,0.877583,1.15929,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,1,0,0.8571428571428571,-0.003697999999999979,-0.0004410000000000247,-0.031367000000000034,False,False,False,True,False,False,False,False
2024-07-29,2024,31,0.933889,Massachusetts,7,3,211,0,0,0.877142,0.88084,0.936679,0.8789910000000017,0.002614880879824067,0.877142,0.88084,0.893061,0.02912539447567909,0.877142,0.936679,0.9388755000000001,0.06455269869735487,0.877142,1.03882,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,0,0,1,0,0.8571428571428571,0.05674699999999999,0.05304900000000001,0.040827999999999975,False,False,False,True,False,False,False,False
2024-08-05,2024,32,0.919635,Massachusetts,8,3,218,0,0,0.933889,0.877142,0.877583,0.9055155000000017,0.04012618851218426,0.877142,0.933889,0.8923635,0.027732745056411563,0.877142,0.933889,0.926941625,0.053274810217070964,0.877142,1.03882,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,1,0,0.8571428571428571,-0.014253999999999989,0.042493,0.027271500000000004,False,False,False,True,False,False,False,False
2024-08-12,2024,33,0.933514,Massachusetts,8,3,225,0,0,0.919635,0.933889,0.88084,0.9267620000000018,0.010079100059781528,0.919635,0.933889,0.9028765,0.028228202806717877,0.877142,0.933889,0.9120435,0.02835595370534679,0.877142,0.938934,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,1,0,0.8571428571428571,0.013878999999999975,-0.0003750000000000142,0.030637499999999984,False,False,False,True,False,False,False,False
2024-08-19,2024,34,1.01879,Massachusetts,8,3,232,0,0,0.933514,0.919635,0.877142,0.9265745000000017,0.0098139350168569,0.919635,0.933514,0.916045,0.026770044241598137,0.877142,0.933889,0.912277,0.028547476645502085,0.877142,0.938934,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,1,0,0.8571428571428571,0.08527600000000013,0.0991550000000001,0.10274500000000009,False,False,False,True,False,False,False,False
2024-08-26,2024,35,1.0206,Massachusetts,8,3,239,0,0,1.01879,0.933514,0.933889,0.9761520000000018,0.060299237872584316,0.933514,1.01879,0.951457,0.045376052590512264,0.919635,1.01879,0.922259,0.047119922822789026,0.877142,1.01879,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,0,1,0,0.8571428571428571,0.0018099999999998673,0.087086,0.06914299999999995,False,False,False,True,False,False,False,False
2024-09-02,2024,36,1.13464,Massachusetts,9,3,246,0,0,1.0206,1.01879,0.919635,1.0196950000000018,0.0012798632794065235,1.01879,1.0206,0.97313475,0.05406594396611253,0.919635,1.0206,0.932749125,0.0587059062356651,0.877142,1.0206,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,1,0.8571428571428571,0.11404000000000014,0.11585000000000001,0.16150525000000004,False,False,False,True,False,False,False,False
2024-09-09,2024,37,1.30964,Massachusetts,9,3,253,0,0,1.13464,1.0206,0.933514,1.0776200000000018,0.08063845732659615,1.0206,1.13464,1.0268860000000002,0.08253143625732286,0.933514,1.13464,0.96488125,0.08749001607798482,0.877142,1.13464,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,1,0.8571428571428571,0.17499999999999982,0.28903999999999996,0.28275399999999973,False,False,False,True,False,False,False,False
2024-09-16,2024,38,1.44152,Massachusetts,9,3,260,0,0,1.30964,1.13464,1.01879,1.2221400000000018,0.12374368670769198,1.13464,1.30964,1.1209175,0.1369891918791262,1.01879,1.30964,1.01848125,0.1426251352288259,0.877142,1.30964,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,1,0.8571428571428571,0.13188,0.3068799999999998,0.3206024999999999,False,False,False,True,False,False,False,False
2024-09-23,2024,39,1.39413,Massachusetts,9,3,267,0,0,1.44152,1.30964,1.0206,1.3755800000000016,0.09325324230293315,1.30964,1.44152,1.2266,0.1861709694519947,1.0206,1.44152,1.0890285,0.1933033104970347,0.919635,1.44152,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0.8571428571428571,-0.04738999999999982,0.08449000000000018,0.16753000000000018,False,False,False,True,False,False,False,False
2024-09-30,2024,40,1.52107,Massachusetts,9,3,274,0,0,1.39413,1.44152,1.13464,1.417825000000002,0.033509790360565485,1.39413,1.44152,1.3199825,0.13506544743825163,1.13464,1.44152,1.146558625,0.20843091610742745,0.919635,1.44152,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,0,0,0,1,0.8571428571428571,0.12693999999999983,0.07955000000000001,0.20108749999999986,False,False,False,True,False,False,False,False
2024-10-07,2024,41,1.54731,Massachusetts,10,4,281,0,1,1.52107,1.39413,1.30964,1.4576000000000018,0.08976013480386809,1.39413,1.52107,1.41659,0.08846907067837133,1.30964,1.52107,1.221738,0.22285583377850887,0.933514,1.52107,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,0,1,0.8571428571428571,0.02624000000000004,0.15317999999999987,0.13071999999999995,False,False,False,True,False,False,False,False
2024-10-14,2024,42,1.77981,Massachusetts,10,4,288,0,1,1.54731,1.52107,1.44152,1.5341900000000017,0.01855448193854277,1.52107,1.54731,1.4760075,0.07072950368618715,1.39413,1.54731,1.2984625,0.21496973885038076,1.01879,1.54731,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,0,1,0.8571428571428571,0.23249999999999993,0.25873999999999997,0.3038025,False,False,False,True,False,False,False,False
2024-10-21,2024,43,1.80932,Massachusetts,10,4,295,0,1,1.77981,1.54731,1.39413,1.6635600000000017,0.16440232662589116,1.54731,1.77981,1.56058,0.16073220834676308,1.39413,1.77981,1.3935899999999999,0.2404070057214917,1.0206,1.77981,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,0,1,0.8571428571428571,0.029510000000000147,0.2620100000000001,0.24873999999999996,False,False,False,True,False,False,False,False
2024-10-28,2024,44,1.84684,Massachusetts,10,4,302,0,1,1.80932,1.77981,1.52107,1.7945650000000017,0.020866721112927835,1.77981,1.80932,1.6643774999999998,0.15118953830107895,1.52107,1.80932,1.4921799999999998,0.22694199598759057,1.13464,1.80932,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,0,0,0,1,0.8571428571428571,0.03752,0.06703000000000015,0.1824625000000002,False,False,False,True,False,False,False,False
2024-11-04,2024,45,1.88648,Massachusetts,11,4,309,0,1,1.84684,1.80932,1.54731,1.8280800000000017,0.02653064643020054,1.80932,1.84684,1.74582,0.1351527908209557,1.54731,1.84684,1.581205,0.20530950357233416,1.30964,1.84684,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407953,0,0,0,1,0.8571428571428571,0.0396399999999999,0.0771599999999999,0.14066,False,False,False,True,False,False,False,False
2024-11-11,2024,46,1.86358,Massachusetts,11,4,316,0,1,1.88648,1.84684,1.77981,1.8666600000000018,0.028029712806303272,1.84684,1.88648,1.8306125,0.04625571631368986,1.77981,1.88648,1.65331,0.1974538550069841,1.39413,1.88648,-0.5000000000000004,0.8660254037844384,-0.6631226582407956,0.7485107481711007,0,0,0,1,0.8571428571428571,-0.02289999999999992,0.016739999999999977,0.03296750000000004,False,False,False,True,False,False,False,False
2024-11-18,2024,47,1.9852,Massachusetts,11,4,323,0,1,1.86358,1.88648,1.80932,1.8750300000000018,0.016192745289287415,1.86358,1.88648,1.8515549999999998,0.032508371742662,1.80932,1.88648,1.7060674999999998,0.18898518927223515,1.39413,1.88648,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,0,0,1,0.8571428571428571,0.12162000000000006,0.09872000000000014,0.13364500000000024,False,False,False,True,False,False,False,False
2024-11-25,2024,48,2.32103,Massachusetts,11,4,330,0,1,1.9852,1.86358,1.84684,1.9243900000000018,0.08599832672792614,1.86358,1.9852,1.8955250000000001,0.06195194347254598,1.84684,1.9852,1.77995125,0.16342201848821783,1.52107,1.9852,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,0,0,0,1,0.8571428571428571,0.33582999999999985,0.4574499999999999,0.4255049999999998,False,False,False,True,False,False,False,False
2024-12-02,2024,49,2.3878,Massachusetts,12,4,337,1,1,2.32103,1.9852,1.88648,2.153115000000002,0.23746767032587868,1.9852,2.32103,2.0140725,0.21133257098317385,1.86358,2.32103,1.8799462500000002,0.21801114151979603,1.54731,2.32103,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1,0,0,0,0.8571428571428571,0.06677,0.40259999999999985,0.37372749999999977,False,False,False,True,False,False,False,False
2024-12-09,2024,50,2.76253,Massachusetts,12,4,344,1,1,2.3878,2.32103,1.86358,2.3544150000000017,0.04721351977980051,2.32103,2.3878,2.1394025,0.2546542291520488,1.86358,2.3878,1.9850074999999998,0.23654284762863942,1.77981,2.3878,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,1,0,0,0,0.8571428571428571,0.37473,0.4415,0.6231274999999998,False,False,False,True,False,False,False,False
2024-12-16,2024,51,3.49398,Massachusetts,12,4,351,1,1,2.76253,2.3878,1.9852,2.5751650000000015,0.26497412411402543,2.3878,2.76253,2.36414,0.3187100999341299,1.9852,2.76253,2.1078475,0.3450435853523995,1.80932,2.76253,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1,0,0,0,0.8571428571428571,0.7314500000000002,1.1061800000000002,1.1298400000000002,False,False,False,True,False,False,False,False
2024-12-23,2024,52,5.30214,Massachusetts,12,4,358,1,1,3.49398,2.76253,2.32103,3.1282550000000016,0.5172132550988893,2.76253,3.49398,2.741335,0.5380727996904212,2.32103,3.49398,2.31843,0.5745644630500427,1.84684,3.49398,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,1,0,0,0,0.8571428571428571,1.8081599999999995,2.5396099999999997,2.5608049999999998,False,False,False,True,False,False,False,False
2025-01-06,2025,1,5.89754,Massachusetts,1,1,6,1,1,5.30214,3.49398,2.3878,4.398060000000001,1.2785621974702572,3.49398,5.30214,3.4866125,1.2945885781816364,2.3878,5.30214,2.7503425,1.1648795909663747,1.86358,5.30214,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1,0,0,0,1.0,0.5954000000000006,2.40356,2.4109275,False,False,False,True,False,False,False,False
2025-01-13,2025,2,5.30515,Massachusetts,1,1,13,1,1,5.89754,5.30214,2.76253,5.599840000000001,0.4210113775184244,5.30214,5.89754,4.3640475,1.4780045718778005,2.76253,5.89754,3.251725,1.5420825262704216,1.86358,5.89754,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1,0,0,0,1.0,-0.59239,0.0030100000000006233,0.9411025000000004,False,False,False,True,False,False,False,False
2025-01-20,2025,3,7.14139,Massachusetts,1,1,20,1,1,5.30515,5.89754,3.49398,5.601345000000002,0.4188829861070518,5.30515,5.89754,4.9997025,1.0421258785250838,3.49398,5.89754,3.68192125,1.5791130786564742,1.9852,5.89754,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,0,0,1.0,1.83624,1.2438500000000001,2.1416875000000006,False,False,False,True,False,False,False,False
2025-01-27,2025,4,9.18334,Massachusetts,1,1,27,1,1,7.14139,5.30515,5.30214,6.223270000000001,1.2984177558859693,5.30515,7.14139,5.911555,0.8663725552940111,5.30214,7.14139,4.326445,1.8213402021509975,2.32103,7.14139,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,0,0,1.0,2.041949999999999,3.878189999999999,3.2717849999999995,False,False,False,True,False,False,False,False
2025-02-03,2025,5,10.806,Massachusetts,2,1,34,1,1,9.18334,7.14139,5.89754,8.162365000000001,1.4438766918438504,7.14139,9.18334,6.881855,1.7145520598395376,5.30515,9.18334,5.18423375,2.29603037329299,2.3878,9.18334,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,0,0,0,1.0,1.6226599999999998,3.664609999999999,3.9241449999999993,False,False,False,True,False,False,False,False
2025-02-10,2025,6,11.7971,Massachusetts,2,1,41,1,1,10.806,9.18334,5.30515,9.99467,1.1473938895601359,9.18334,10.806,8.10897,2.3962372842020456,5.30515,10.806,6.23650875,2.721035542690312,2.76253,10.806,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,0,0,0,1.0,0.9911000000000012,2.613760000000001,3.688130000000001,False,False,False,True,False,False,False,False
2025-02-17,2025,7,10.4485,Massachusetts,2,1,48,1,1,11.7971,10.806,7.14139,11.301550000000002,0.700813530833944,10.806,11.7971,9.7319575,2.0355508648745815,7.14139,11.7971,7.36583,2.939313714375234,3.49398,11.7971,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,0,0,0,1.0,-1.3486000000000011,-0.35749999999999993,0.7165424999999992,False,False,False,True,False,False,False,False
2025-02-24,2025,8,8.32798,Massachusetts,2,1,55,1,1,10.4485,11.7971,9.18334,11.122800000000002,0.9536042051081455,10.4485,11.7971,10.558735,1.079899843303375,9.18334,11.7971,8.235145,2.644209823455242,5.30214,11.7971,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,1,0,0,0,1.0,-2.120519999999999,-3.46912,-2.2307550000000003,False,False,False,True,False,False,False,False
2025-03-03,2025,9,6.28848,Massachusetts,3,1,62,0,1,8.32798,10.4485,10.806,9.388240000000001,1.4994340716416716,8.32798,10.4485,10.344895,1.4606159997640218,8.32798,11.7971,8.613375,2.3665694181723542,5.30515,11.7971,1.0,6.123233995736766e-17,0.8854560256532098,0.4647231720437686,0,1,0,0,1.0,-2.0395000000000003,-4.160019999999999,-4.056414999999999,False,False,False,True,False,False,False,False
2025-03-10,2025,10,4.86787,Massachusetts,3,1,69,0,1,6.28848,8.32798,11.7971,7.308230000000002,1.4421442802299325,6.28848,8.32798,9.215515,2.4179940301759753,6.28848,11.7971,8.6622425,2.305732868635742,5.30515,11.7971,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,1,0,0,1.0,-1.42061,-3.4601100000000002,-4.347645,False,False,False,True,False,False,False,False
2025-03-17,2025,11,3.96026,Massachusetts,3,1,76,0,1,4.86787,6.28848,10.4485,5.578175000000002,1.00452296442137,4.86787,6.28848,7.483207500000001,2.4340613677195955,4.86787,10.4485,8.6075825,2.3999440267565304,4.86787,11.7971,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,1,0,0,1.0,-0.90761,-2.32822,-3.522947500000001,False,False,False,True,False,False,False,False
2025-03-24,2025,12,3.19604,Massachusetts,3,1,83,0,1,3.96026,4.86787,8.32798,4.414065000000002,0.6417771856726358,3.96026,4.86787,5.8611474999999995,1.9033172032248487,3.96026,8.32798,8.20994125,2.8908984461900404,3.96026,11.7971,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,1,0,0,1.0,-0.7642199999999999,-1.67183,-2.6651074999999995,False,False,False,True,False,False,False,False
2025-03-31,2025,13,2.86161,Massachusetts,3,1,90,0,1,3.19604,3.96026,6.28848,3.5781500000000017,0.5403851443182749,3.19604,3.96026,4.5781624999999995,1.3293084030019746,3.19604,6.28848,7.461528749999999,3.3426205981083563,3.19604,11.7971,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0,1,0,0,1.0,-0.3344299999999998,-1.0986499999999997,-1.7165524999999993,False,False,False,True,False,False,False,False
2025-04-07,2025,14,2.70807,Massachusetts,4,2,97,0,1,2.86161,3.19604,4.86787,3.028825000000002,0.23647772083196114,2.86161,3.19604,3.721445,0.8919434821594144,2.86161,4.86787,6.4684800000000005,3.386873510772357,2.86161,11.7971,0.8660254037844387,-0.49999999999999983,0.992708874098054,-0.12053668025532288,0,1,0,0,1.0,-0.15354,-0.4879699999999998,-1.013375,False,False,False,True,False,False,False,False
2025-04-14,2025,15,2.47985,Massachusetts,4,2,104,0,1,2.70807,2.86161,3.96026,2.7848400000000018,0.10856917518281839,2.70807,2.86161,3.181495,0.5577168116825322,2.70807,3.96026,5.33235125,2.8212603368223235,2.70807,10.4485,0.8660254037844387,-0.49999999999999983,0.9709418174260521,-0.2393156642875575,0,1,0,0,1.0,-0.2282200000000003,-0.3817600000000003,-0.7016450000000001,False,False,False,True,False,False,False,False
2025-04-21,2025,16,2.22533,Massachusetts,4,2,111,0,1,2.47985,2.70807,3.19604,2.593960000000002,0.16137590960201073,2.47985,2.70807,2.8113925,0.3005946688787568,2.47985,3.19604,4.33627,2.061238591346756,2.47985,8.32798,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,0,1,0,0,1.0,-0.25451999999999986,-0.48274000000000017,-0.5860625000000002,False,False,False,True,False,False,False,False
2025-04-28,2025,17,1.92169,Massachusetts,4,2,118,0,1,2.22533,2.47985,2.86161,2.352590000000002,0.17997281794725162,2.22533,2.47985,2.568715,0.27749927537442237,2.22533,2.86161,3.57343875,1.394271880890193,2.22533,6.28848,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,0,1,0,0,1.0,-0.30364000000000013,-0.55816,-0.6470250000000002,False,False,False,True,False,False,False,False
2025-05-05,2025,18,1.47659,Massachusetts,5,2,125,0,0,1.92169,2.22533,2.70807,2.0735100000000015,0.21470590303918735,1.92169,2.22533,2.333735,0.3381365658527082,1.92169,2.70807,3.02759,0.9696226530975843,1.92169,4.86787,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,1,0,0,1.0,-0.44509999999999983,-0.74874,-0.8571449999999998,False,False,False,True,False,False,False,False
2025-05-12,2025,19,1.24194,Massachusetts,5,2,132,0,0,1.47659,1.92169,2.47985,1.6991400000000016,0.3147332283059266,1.47659,1.92169,2.025865,0.43144876972822166,1.47659,2.47985,2.6036799999999998,0.7711354932454156,1.47659,3.96026,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,1,0,0,1.0,-0.23465000000000003,-0.6797499999999999,-0.783925,False,False,False,True,False,False,False,False
2025-05-19,2025,20,1.22228,Massachusetts,5,2,139,0,0,1.24194,1.47659,2.22533,1.359265000000002,0.16592260620502755,1.24194,1.47659,1.7163875,0.441125400188725,1.24194,2.22533,2.26389,0.6816909879116706,1.24194,3.19604,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,1,0,0,1.0,-0.01966000000000001,-0.25431000000000004,-0.4941074999999999,False,False,False,True,False,False,False,False
2025-05-26,2025,21,1.19203,Massachusetts,5,2,146,0,0,1.22228,1.24194,1.92169,1.2321100000000018,0.013901719313376575,1.22228,1.24194,1.465625,0.3252523552054049,1.22228,1.92169,2.01717,0.6526867465002868,1.22228,2.86161,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,1,0,0,1.0,-0.03025000000000011,-0.04991000000000012,-0.27359500000000003,False,False,False,True,False,False,False,False
2025-06-02,2025,22,1.28412,Massachusetts,6,2,153,0,0,1.19203,1.22228,1.47659,1.2071550000000018,0.021389980127802303,1.19203,1.22228,1.28321,0.13054411080804465,1.19203,1.47659,1.8084725,0.6096064136977343,1.19203,2.70807,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,1,0,1.0,0.09209,0.061839999999999895,0.0009099999999999664,False,False,False,True,False,False,False,False
2025-06-09,2025,23,1.05698,Massachusetts,6,2,160,0,0,1.28412,1.19203,1.24194,1.2380750000000016,0.06511746347845522,1.19203,1.28412,1.2350925,0.03859673161892145,1.19203,1.28412,1.63047875,0.5089983917021149,1.19203,2.47985,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,1,0,1.0,-0.2271399999999999,-0.1350499999999999,-0.1781124999999999,False,False,False,True,False,False,False,False
2025-06-16,2025,24,0.985862,Massachusetts,6,2,167,0,0,1.05698,1.28412,1.22228,1.1705500000000018,0.1606122342783001,1.05698,1.28412,1.1888524999999999,0.0959057646425024,1.05698,1.28412,1.45262,0.4084736318819585,1.05698,2.22533,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,1,0,1.0,-0.07111800000000001,-0.2982579999999999,-0.20299049999999985,False,False,False,True,False,False,False,False
2025-06-23,2025,25,0.989315,Massachusetts,6,2,174,0,0,0.985862,1.05698,1.19203,1.021421000000002,0.05028802006310051,0.985862,1.05698,1.129748,0.13380100239782608,0.985862,1.28412,1.2976865,0.2919643145234051,0.985862,1.92169,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,1,0,1.0,0.0034530000000000394,-0.06766499999999998,-0.14043299999999992,False,False,False,True,False,False,False,False
2025-06-30,2025,26,0.879053,Massachusetts,6,2,181,0,0,0.989315,0.985862,1.28412,0.9875885000000018,0.0024416396881260815,0.985862,0.989315,1.07906925,0.1405669020866804,0.985862,1.28412,1.181139625,0.16636850152929414,0.985862,1.47659,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,1,0,1.0,-0.11026200000000008,-0.10680900000000004,-0.20001625000000012,False,False,False,True,False,False,False,False
