date,year,week,ili_rate,region_name,month,quarter,day_of_year,is_winter,is_flu_season
2020-11-02,2020,44,1.52716,Florida,11,4,307,0,1
2020-11-09,2020,45,1.59608,Florida,11,4,314,0,1
2020-11-16,2020,46,1.59953,Florida,11,4,321,0,1
2020-11-23,2020,47,1.6368,Florida,11,4,328,0,1
2020-11-30,2020,48,1.70361,Florida,11,4,335,0,1
2020-12-07,2020,49,1.77036,Florida,12,4,342,1,1
2020-12-14,2020,50,1.67958,Florida,12,4,349,1,1
2020-12-21,2020,51,1.80922,Florida,12,4,356,1,1
2020-12-28,2020,52,1.88337,Florida,12,4,363,1,1
2021-01-04,2020,53,2.10787,Florida,1,1,4,1,1
2021-01-04,2021,1,2.05423,Florida,1,1,4,1,1
2021-01-11,2021,2,1.81573,Florida,1,1,11,1,1
2021-01-18,2021,3,1.81989,Florida,1,1,18,1,1
2021-01-25,2021,4,1.71648,Florida,1,1,25,1,1
2021-02-01,2021,5,1.67128,Florida,2,1,32,1,1
2021-02-08,2021,6,1.57965,Florida,2,1,39,1,1
2021-02-15,2021,7,1.56978,Florida,2,1,46,1,1
2021-02-22,2021,8,1.52344,Florida,2,1,53,1,1
2021-03-01,2021,9,1.51643,Florida,3,1,60,0,1
2021-03-08,2021,10,1.59782,Florida,3,1,67,0,1
2021-03-15,2021,11,1.67014,Florida,3,1,74,0,1
2021-03-22,2021,12,1.76942,Florida,3,1,81,0,1
2021-03-29,2021,13,1.88876,Florida,3,1,88,0,1
2021-04-05,2021,14,2.13248,Florida,4,2,95,0,1
2021-04-12,2021,15,2.34155,Florida,4,2,102,0,1
2021-04-19,2021,16,2.40529,Florida,4,2,109,0,1
2021-04-26,2021,17,2.38805,Florida,4,2,116,0,1
2021-05-03,2021,18,2.41342,Florida,5,2,123,0,0
2021-05-10,2021,19,2.45543,Florida,5,2,130,0,0
2021-05-17,2021,20,2.36829,Florida,5,2,137,0,0
2021-05-24,2021,21,2.26129,Florida,5,2,144,0,0
2021-05-31,2021,22,2.29549,Florida,5,2,151,0,0
2021-06-07,2021,23,2.02034,Florida,6,2,158,0,0
2021-06-14,2021,24,1.9855,Florida,6,2,165,0,0
2021-06-21,2021,25,2.06384,Florida,6,2,172,0,0
2021-06-28,2021,26,2.14459,Florida,6,2,179,0,0
2021-07-05,2021,27,2.41565,Florida,7,3,186,0,0
2021-07-12,2021,28,2.68125,Florida,7,3,193,0,0
2021-07-19,2021,29,3.28383,Florida,7,3,200,0,0
2021-07-26,2021,30,3.81073,Florida,7,3,207,0,0
2021-08-02,2021,31,4.02481,Florida,8,3,214,0,0
2021-08-09,2021,32,4.14157,Florida,8,3,221,0,0
2021-08-16,2021,33,4.21944,Florida,8,3,228,0,0
2021-08-23,2021,34,4.02221,Florida,8,3,235,0,0
2021-08-30,2021,35,3.74619,Florida,8,3,242,0,0
2021-09-06,2021,36,3.40099,Florida,9,3,249,0,0
2021-09-13,2021,37,2.89726,Florida,9,3,256,0,0
2021-09-20,2021,38,2.67667,Florida,9,3,263,0,0
2021-09-27,2021,39,2.68945,Florida,9,3,270,0,0
2021-10-04,2021,40,2.67425,Florida,10,4,277,0,1
2021-10-11,2021,41,2.72172,Florida,10,4,284,0,1
2021-10-18,2021,42,2.8136,Florida,10,4,291,0,1
2021-10-25,2021,43,2.88016,Florida,10,4,298,0,1
2021-11-01,2021,44,3.36512,Florida,11,4,305,0,1
2021-11-08,2021,45,3.42705,Florida,11,4,312,0,1
2021-11-15,2021,46,3.5257,Florida,11,4,319,0,1
2021-11-22,2021,47,3.46775,Florida,11,4,326,0,1
2021-11-29,2021,48,3.38403,Florida,11,4,333,0,1
2021-12-06,2021,49,3.51283,Florida,12,4,340,1,1
2021-12-13,2021,50,4.2924,Florida,12,4,347,1,1
2021-12-20,2021,51,5.67413,Florida,12,4,354,1,1
2021-12-27,2021,52,6.74805,Florida,12,4,361,1,1
2022-01-03,2022,1,6.0185,Florida,1,1,3,1,1
2022-01-10,2022,2,4.54391,Florida,1,1,10,1,1
2022-01-17,2022,3,3.49032,Florida,1,1,17,1,1
2022-01-24,2022,4,2.70421,Florida,1,1,24,1,1
2022-01-31,2022,5,2.33871,Florida,1,1,31,1,1
2022-02-07,2022,6,2.0469,Florida,2,1,38,1,1
2022-02-14,2022,7,2.02541,Florida,2,1,45,1,1
2022-02-21,2022,8,2.01689,Florida,2,1,52,1,1
2022-02-28,2022,9,1.91951,Florida,2,1,59,1,1
2022-03-07,2022,10,1.90932,Florida,3,1,66,0,1
2022-03-14,2022,11,2.05368,Florida,3,1,73,0,1
2022-03-21,2022,12,2.0202,Florida,3,1,80,0,1
2022-03-28,2022,13,2.12948,Florida,3,1,87,0,1
2022-04-04,2022,14,2.34379,Florida,4,2,94,0,1
2022-04-11,2022,15,2.89471,Florida,4,2,101,0,1
2022-04-18,2022,16,3.16497,Florida,4,2,108,0,1
2022-04-25,2022,17,3.35719,Florida,4,2,115,0,1
2022-05-02,2022,18,3.87459,Florida,5,2,122,0,0
2022-05-09,2022,19,4.77392,Florida,5,2,129,0,0
2022-05-16,2022,20,5.50178,Florida,5,2,136,0,0
2022-05-23,2022,21,6.46971,Florida,5,2,143,0,0
2022-05-30,2022,22,6.63976,Florida,5,2,150,0,0
2022-06-06,2022,23,5.53338,Florida,6,2,157,0,0
2022-06-13,2022,24,4.78214,Florida,6,2,164,0,0
2022-06-20,2022,25,4.15921,Florida,6,2,171,0,0
2022-06-27,2022,26,3.66901,Florida,6,2,178,0,0
2022-07-04,2022,27,3.48806,Florida,7,3,185,0,0
2022-07-11,2022,28,3.30378,Florida,7,3,192,0,0
2022-07-18,2022,29,3.25243,Florida,7,3,199,0,0
2022-07-25,2022,30,3.10488,Florida,7,3,206,0,0
2022-08-01,2022,31,2.6785,Florida,8,3,213,0,0
2022-08-08,2022,32,2.51634,Florida,8,3,220,0,0
2022-08-15,2022,33,2.6449,Florida,8,3,227,0,0
2022-08-22,2022,34,3.07322,Florida,8,3,234,0,0
2022-08-29,2022,35,3.22675,Florida,8,3,241,0,0
2022-09-05,2022,36,3.22321,Florida,9,3,248,0,0
2022-09-12,2022,37,3.06748,Florida,9,3,255,0,0
2022-09-19,2022,38,3.33144,Florida,9,3,262,0,0
2022-09-26,2022,39,3.39787,Florida,9,3,269,0,0
2022-10-03,2022,40,2.92512,Florida,10,4,276,0,1
2022-10-10,2022,41,2.98013,Florida,10,4,283,0,1
2022-10-17,2022,42,3.64088,Florida,10,4,290,0,1
2022-10-24,2022,43,4.78704,Florida,10,4,297,0,1
2022-10-31,2022,44,5.50544,Florida,10,4,304,0,1
2022-11-07,2022,45,6.01916,Florida,11,4,311,0,1
2022-11-14,2022,46,5.48824,Florida,11,4,318,0,1
2022-11-21,2022,47,5.89708,Florida,11,4,325,0,1
2022-11-28,2022,48,5.74952,Florida,11,4,332,0,1
2022-12-05,2022,49,5.73731,Florida,12,4,339,1,1
2022-12-12,2022,50,6.28252,Florida,12,4,346,1,1
2022-12-19,2022,51,6.50865,Florida,12,4,353,1,1
2022-12-26,2022,52,6.3677,Florida,12,4,360,1,1
2023-01-02,2023,1,5.2658,Florida,1,1,2,1,1
2023-01-09,2023,2,4.13728,Florida,1,1,9,1,1
2023-01-16,2023,3,3.87619,Florida,1,1,16,1,1
2023-01-23,2023,4,3.69914,Florida,1,1,23,1,1
2023-01-30,2023,5,3.72095,Florida,1,1,30,1,1
2023-02-06,2023,6,3.63625,Florida,2,1,37,1,1
2023-02-13,2023,7,3.46929,Florida,2,1,44,1,1
2023-02-20,2023,8,3.2884,Florida,2,1,51,1,1
2023-02-27,2023,9,3.15107,Florida,2,1,58,1,1
2023-03-06,2023,10,3.08992,Florida,3,1,65,0,1
2023-03-13,2023,11,3.05709,Florida,3,1,72,0,1
2023-03-20,2023,12,2.92014,Florida,3,1,79,0,1
2023-03-27,2023,13,2.84819,Florida,3,1,86,0,1
2023-04-03,2023,14,2.80077,Florida,4,2,93,0,1
2023-04-10,2023,15,2.91754,Florida,4,2,100,0,1
2023-04-17,2023,16,2.80935,Florida,4,2,107,0,1
2023-04-24,2023,17,2.91901,Florida,4,2,114,0,1
2023-05-01,2023,18,2.95376,Florida,5,2,121,0,0
2023-05-08,2023,19,2.8798,Florida,5,2,128,0,0
2023-05-15,2023,20,2.87266,Florida,5,2,135,0,0
2023-05-22,2023,21,2.88768,Florida,5,2,142,0,0
2023-05-29,2023,22,3.15908,Florida,5,2,149,0,0
2023-06-05,2023,23,2.69078,Florida,6,2,156,0,0
2023-06-12,2023,24,2.39989,Florida,6,2,163,0,0
2023-06-19,2023,25,2.29832,Florida,6,2,170,0,0
2023-06-26,2023,26,2.14313,Florida,6,2,177,0,0
2023-07-03,2023,27,2.12382,Florida,7,3,184,0,0
2023-07-10,2023,28,2.0815,Florida,7,3,191,0,0
2023-07-17,2023,29,2.14328,Florida,7,3,198,0,0
2023-07-24,2023,30,2.29877,Florida,7,3,205,0,0
2023-07-31,2023,31,2.2953,Florida,7,3,212,0,0
2023-08-07,2023,32,2.36264,Florida,8,3,219,0,0
2023-08-14,2023,33,2.68768,Florida,8,3,226,0,0
2023-08-21,2023,34,3.55084,Florida,8,3,233,0,0
2023-08-28,2023,35,3.72522,Florida,8,3,240,0,0
2023-09-04,2023,36,3.52117,Florida,9,3,247,0,0
2023-09-11,2023,37,3.18047,Florida,9,3,254,0,0
2023-09-18,2023,38,3.25197,Florida,9,3,261,0,0
2023-09-25,2023,39,3.45568,Florida,9,3,268,0,0
2023-10-02,2023,40,3.90749,Florida,10,4,275,0,1
2023-10-09,2023,41,4.04913,Florida,10,4,282,0,1
2023-10-16,2023,42,4.37331,Florida,10,4,289,0,1
2023-10-23,2023,43,4.7522,Florida,10,4,296,0,1
2023-10-30,2023,44,5.05029,Florida,10,4,303,0,1
2023-11-06,2023,45,5.4442,Florida,11,4,310,0,1
2023-11-13,2023,46,5.49141,Florida,11,4,317,0,1
2023-11-20,2023,47,5.35711,Florida,11,4,324,0,1
2023-11-27,2023,48,5.00215,Florida,11,4,331,0,1
2023-12-04,2023,49,5.26067,Florida,12,4,338,1,1
2023-12-11,2023,50,5.90208,Florida,12,4,345,1,1
2023-12-18,2023,51,6.44265,Florida,12,4,352,1,1
2023-12-25,2023,52,6.88259,Florida,12,4,359,1,1
2024-01-01,2024,1,6.22866,Florida,1,1,1,1,1
2024-01-08,2024,2,5.29359,Florida,1,1,8,1,1
2024-01-15,2024,3,4.88784,Florida,1,1,15,1,1
2024-01-22,2024,4,4.94473,Florida,1,1,22,1,1
2024-01-29,2024,5,4.96202,Florida,1,1,29,1,1
2024-02-05,2024,6,5.08604,Florida,2,1,36,1,1
2024-02-12,2024,7,4.63437,Florida,2,1,43,1,1
2024-02-19,2024,8,4.48408,Florida,2,1,50,1,1
2024-02-26,2024,9,4.40331,Florida,2,1,57,1,1
2024-03-04,2024,10,4.03194,Florida,3,1,64,0,1
2024-03-11,2024,11,3.86881,Florida,3,1,71,0,1
2024-03-18,2024,12,3.62185,Florida,3,1,78,0,1
2024-03-25,2024,13,3.28885,Florida,3,1,85,0,1
2024-04-01,2024,14,3.17729,Florida,4,2,92,0,1
2024-04-08,2024,15,3.18272,Florida,4,2,99,0,1
2024-04-15,2024,16,3.02269,Florida,4,2,106,0,1
2024-04-22,2024,17,3.09007,Florida,4,2,113,0,1
2024-04-29,2024,18,2.98732,Florida,4,2,120,0,1
2024-05-06,2024,19,2.84153,Florida,5,2,127,0,0
2024-05-13,2024,20,2.93441,Florida,5,2,134,0,0
2024-05-20,2024,21,2.93562,Florida,5,2,141,0,0
2024-05-27,2024,22,2.94749,Florida,5,2,148,0,0
2024-06-03,2024,23,2.84015,Florida,6,2,155,0,0
2024-06-10,2024,24,2.5624,Florida,6,2,162,0,0
2024-06-17,2024,25,2.67263,Florida,6,2,169,0,0
2024-06-24,2024,26,2.75857,Florida,6,2,176,0,0
2024-07-01,2024,27,2.76884,Florida,7,3,183,0,0
2024-07-08,2024,28,2.84999,Florida,7,3,190,0,0
2024-07-15,2024,29,2.83016,Florida,7,3,197,0,0
2024-07-22,2024,30,2.82911,Florida,7,3,204,0,0
2024-07-29,2024,31,2.57399,Florida,7,3,211,0,0
2024-08-05,2024,32,2.39752,Florida,8,3,218,0,0
2024-08-12,2024,33,2.25739,Florida,8,3,225,0,0
2024-08-19,2024,34,2.64037,Florida,8,3,232,0,0
2024-08-26,2024,35,3.13449,Florida,8,3,239,0,0
2024-09-02,2024,36,3.08003,Florida,9,3,246,0,0
2024-09-09,2024,37,2.78189,Florida,9,3,253,0,0
2024-09-16,2024,38,2.88852,Florida,9,3,260,0,0
2024-09-23,2024,39,3.0019,Florida,9,3,267,0,0
2024-09-30,2024,40,2.92412,Florida,9,3,274,0,0
2024-10-07,2024,41,2.87693,Florida,10,4,281,0,1
2024-10-14,2024,42,2.7638,Florida,10,4,288,0,1
2024-10-21,2024,43,3.06422,Florida,10,4,295,0,1
2024-10-28,2024,44,3.36333,Florida,10,4,302,0,1
2024-11-04,2024,45,3.7546,Florida,11,4,309,0,1
2024-11-11,2024,46,4.06481,Florida,11,4,316,0,1
2024-11-18,2024,47,4.13696,Florida,11,4,323,0,1
2024-11-25,2024,48,4.35081,Florida,11,4,330,0,1
2024-12-02,2024,49,4.27963,Florida,12,4,337,1,1
2024-12-09,2024,50,4.58381,Florida,12,4,344,1,1
2024-12-16,2024,51,5.66566,Florida,12,4,351,1,1
2024-12-23,2024,52,7.01684,Florida,12,4,358,1,1
2025-01-06,2025,1,6.55037,Florida,1,1,6,1,1
2025-01-13,2025,2,5.98593,Florida,1,1,13,1,1
2025-01-20,2025,3,6.53887,Florida,1,1,20,1,1
2025-01-27,2025,4,7.1354,Florida,1,1,27,1,1
2025-02-03,2025,5,7.64724,Florida,2,1,34,1,1
2025-02-10,2025,6,6.93669,Florida,2,1,41,1,1
2025-02-17,2025,7,6.23334,Florida,2,1,48,1,1
2025-02-24,2025,8,5.2907,Florida,2,1,55,1,1
2025-03-03,2025,9,4.63136,Florida,3,1,62,0,1
2025-03-10,2025,10,4.38429,Florida,3,1,69,0,1
2025-03-17,2025,11,4.07736,Florida,3,1,76,0,1
2025-03-24,2025,12,3.64383,Florida,3,1,83,0,1
2025-03-31,2025,13,3.31312,Florida,3,1,90,0,1
2025-04-07,2025,14,2.8498,Florida,4,2,97,0,1
2025-04-14,2025,15,2.70955,Florida,4,2,104,0,1
2025-04-21,2025,16,2.7935,Florida,4,2,111,0,1
2025-04-28,2025,17,2.78687,Florida,4,2,118,0,1
2025-05-05,2025,18,2.67645,Florida,5,2,125,0,0
2025-05-12,2025,19,2.62633,Florida,5,2,132,0,0
2025-05-19,2025,20,2.46653,Florida,5,2,139,0,0
2025-05-26,2025,21,2.50785,Florida,5,2,146,0,0
2025-06-02,2025,22,2.42357,Florida,6,2,153,0,0
2025-06-09,2025,23,2.373,Florida,6,2,160,0,0
2025-06-16,2025,24,2.09328,Florida,6,2,167,0,0
2025-06-23,2025,25,1.96426,Florida,6,2,174,0,0
2025-06-30,2025,26,1.93528,Florida,6,2,181,0,0
2025-07-07,2025,27,1.83688,Florida,7,3,188,0,0
2025-07-14,2025,28,1.88431,Florida,7,3,195,0,0
2025-07-21,2025,29,1.78845,Florida,7,3,202,0,0
2025-07-28,2025,30,1.82179,Florida,7,3,209,0,0
2025-08-04,2025,31,1.89772,Florida,8,3,216,0,0
2025-08-11,2025,32,1.85731,Florida,8,3,223,0,0
2025-08-18,2025,33,1.96032,Florida,8,3,230,0,0
2025-08-25,2025,34,2.53672,Florida,8,3,237,0,0
2025-09-01,2025,35,3.09905,Florida,9,3,244,0,0
2025-09-08,2025,36,2.93792,Florida,9,3,251,0,0
2025-09-15,2025,37,2.57829,Florida,9,3,258,0,0
2025-09-22,2025,38,2.45813,Florida,9,3,265,0,0
2025-09-29,2025,39,2.38881,Florida,9,3,272,0,0
2018-10-01,2018,40,0.791928,Illinois,10,4,274,0,1
2018-10-08,2018,41,1.00549,Illinois,10,4,281,0,1
2018-10-15,2018,42,1.0392,Illinois,10,4,288,0,1
2018-10-22,2018,43,1.16002,Illinois,10,4,295,0,1
2018-10-29,2018,44,1.30508,Illinois,10,4,302,0,1
2018-11-05,2018,45,1.25819,Illinois,11,4,309,0,1
2018-11-12,2018,46,1.37384,Illinois,11,4,316,0,1
2018-11-19,2018,47,1.55275,Illinois,11,4,323,0,1
2018-11-26,2018,48,1.44399,Illinois,11,4,330,0,1
2018-12-03,2018,49,1.5422,Illinois,12,4,337,1,1
2018-12-10,2018,50,1.68249,Illinois,12,4,344,1,1
2018-12-17,2018,51,2.09465,Illinois,12,4,351,1,1
2018-12-24,2018,52,3.33358,Illinois,12,4,358,1,1
2019-01-07,2019,1,2.92991,Illinois,1,1,7,1,1
2019-01-14,2019,2,2.18342,Illinois,1,1,14,1,1
2019-01-21,2019,3,2.16887,Illinois,1,1,21,1,1
2019-01-28,2019,4,2.24184,Illinois,1,1,28,1,1
2019-02-04,2019,5,2.94723,Illinois,2,1,35,1,1
2019-02-11,2019,6,2.3336,Illinois,2,1,42,1,1
2019-02-18,2019,7,2.7887,Illinois,2,1,49,1,1
2019-02-25,2019,8,3.16291,Illinois,2,1,56,1,1
2019-03-04,2019,9,3.17846,Illinois,3,1,63,0,1
2019-03-11,2019,10,3.29914,Illinois,3,1,70,0,1
2019-03-18,2019,11,3.6678,Illinois,3,1,77,0,1
2019-03-25,2019,12,3.12172,Illinois,3,1,84,0,1
2019-04-01,2019,13,2.53223,Illinois,4,2,91,0,1
2019-04-08,2019,14,2.14498,Illinois,4,2,98,0,1
2019-04-15,2019,15,2.01384,Illinois,4,2,105,0,1
2019-04-22,2019,16,1.52357,Illinois,4,2,112,0,1
2019-04-29,2019,17,1.30153,Illinois,4,2,119,0,1
2019-05-06,2019,18,1.21592,Illinois,5,2,126,0,0
2019-05-13,2019,19,1.05872,Illinois,5,2,133,0,0
2019-05-20,2019,20,1.04839,Illinois,5,2,140,0,0
2019-05-27,2019,21,0.971741,Illinois,5,2,147,0,0
2019-06-03,2019,22,0.917311,Illinois,6,2,154,0,0
2019-06-10,2019,23,0.811217,Illinois,6,2,161,0,0
2019-06-17,2019,24,0.715432,Illinois,6,2,168,0,0
2019-06-24,2019,25,0.573178,Illinois,6,2,175,0,0
2019-07-01,2019,26,0.758469,Illinois,7,3,182,0,0
2019-07-08,2019,27,0.665734,Illinois,7,3,189,0,0
2019-07-15,2019,28,0.574171,Illinois,7,3,196,0,0
2019-07-22,2019,29,0.519296,Illinois,7,3,203,0,0
2019-07-29,2019,30,0.57845,Illinois,7,3,210,0,0
2019-08-05,2019,31,0.566718,Illinois,8,3,217,0,0
2019-08-12,2019,32,0.582779,Illinois,8,3,224,0,0
2019-08-19,2019,33,0.476331,Illinois,8,3,231,0,0
2019-08-26,2019,34,0.455941,Illinois,8,3,238,0,0
2019-09-02,2019,35,0.509933,Illinois,9,3,245,0,0
2019-09-09,2019,36,0.777949,Illinois,9,3,252,0,0
2019-09-16,2019,37,1.03505,Illinois,9,3,259,0,0
2019-09-23,2019,38,0.805274,Illinois,9,3,266,0,0
2019-09-30,2019,39,1.05733,Illinois,9,3,273,0,0
2019-10-07,2019,40,1.41375,Illinois,10,4,280,0,1
2019-10-14,2019,41,1.63321,Illinois,10,4,287,0,1
2019-10-21,2019,42,1.744,Illinois,10,4,294,0,1
2019-10-28,2019,43,1.90258,Illinois,10,4,301,0,1
2019-11-04,2019,44,1.8228,Illinois,11,4,308,0,1
2019-11-11,2019,45,1.86122,Illinois,11,4,315,0,1
2019-11-18,2019,46,2.00902,Illinois,11,4,322,0,1
2019-11-25,2019,47,2.11537,Illinois,11,4,329,0,1
2019-12-02,2019,48,2.55489,Illinois,12,4,336,1,1
2019-12-09,2019,49,2.59479,Illinois,12,4,343,1,1
2019-12-16,2019,50,3.17378,Illinois,12,4,350,1,1
2019-12-23,2019,51,3.81401,Illinois,12,4,357,1,1
2019-12-30,2019,52,5.82377,Illinois,12,4,364,1,1
2020-01-06,2020,1,5.03374,Illinois,1,1,6,1,1
2020-01-13,2020,2,4.3258,Illinois,1,1,13,1,1
2020-01-20,2020,3,4.51551,Illinois,1,1,20,1,1
2020-01-27,2020,4,5.51717,Illinois,1,1,27,1,1
2020-02-03,2020,5,6.72126,Illinois,2,1,34,1,1
2020-02-10,2020,6,7.402,Illinois,2,1,41,1,1
2020-02-17,2020,7,6.63845,Illinois,2,1,48,1,1
2020-02-24,2020,8,6.22712,Illinois,2,1,55,1,1
2020-03-02,2020,9,5.55436,Illinois,3,1,62,0,1
2020-03-09,2020,10,5.51053,Illinois,3,1,69,0,1
2020-03-16,2020,11,6.20876,Illinois,3,1,76,0,1
2020-03-23,2020,12,7.09147,Illinois,3,1,83,0,1
2020-03-30,2020,13,5.10113,Illinois,3,1,90,0,1
2020-04-06,2020,14,4.01622,Illinois,4,2,97,0,1
2020-04-13,2020,15,2.86695,Illinois,4,2,104,0,1
2020-04-20,2020,16,2.39922,Illinois,4,2,111,0,1
2020-04-27,2020,17,2.02883,Illinois,4,2,118,0,1
2020-05-04,2020,18,1.77896,Illinois,5,2,125,0,0
2020-05-11,2020,19,1.45851,Illinois,5,2,132,0,0
2020-05-18,2020,20,1.19327,Illinois,5,2,139,0,0
2020-05-25,2020,21,0.960461,Illinois,5,2,146,0,0
2020-06-01,2020,22,0.781639,Illinois,6,2,153,0,0
2020-06-08,2020,23,0.64515,Illinois,6,2,160,0,0
2020-06-15,2020,24,0.531636,Illinois,6,2,167,0,0
2020-06-22,2020,25,0.391549,Illinois,6,2,174,0,0
2020-06-29,2020,26,0.637468,Illinois,6,2,181,0,0
2020-07-06,2020,27,0.633554,Illinois,7,3,188,0,0
2020-07-13,2020,28,0.73029,Illinois,7,3,195,0,0
2020-07-20,2020,29,0.72909,Illinois,7,3,202,0,0
2020-07-27,2020,30,0.79817,Illinois,7,3,209,0,0
2020-08-03,2020,31,0.887013,Illinois,8,3,216,0,0
2020-08-10,2020,32,0.990406,Illinois,8,3,223,0,0
2020-08-17,2020,33,0.76941,Illinois,8,3,230,0,0
2020-08-24,2020,34,0.89657,Illinois,8,3,237,0,0
2020-08-31,2020,35,0.776458,Illinois,8,3,244,0,0
2020-09-07,2020,36,0.68782,Illinois,9,3,251,0,0
2020-09-14,2020,37,0.655539,Illinois,9,3,258,0,0
2020-09-21,2020,38,0.645223,Illinois,9,3,265,0,0
2020-09-28,2020,39,0.733177,Illinois,9,3,272,0,0
2020-10-05,2020,40,0.823758,Illinois,10,4,279,0,1
2020-10-12,2020,41,0.983943,Illinois,10,4,286,0,1
2020-10-19,2020,42,0.862162,Illinois,10,4,293,0,1
2020-10-26,2020,43,1.01195,Illinois,10,4,300,0,1
2020-11-02,2020,44,1.21673,Illinois,11,4,307,0,1
2020-11-09,2020,45,1.48618,Illinois,11,4,314,0,1
2020-11-16,2020,46,1.44305,Illinois,11,4,321,0,1
2020-11-23,2020,47,1.39575,Illinois,11,4,328,0,1
2020-11-30,2020,48,1.23645,Illinois,11,4,335,0,1
2020-12-07,2020,49,1.00892,Illinois,12,4,342,1,1
2020-12-14,2020,50,0.987136,Illinois,12,4,349,1,1
2020-12-21,2020,51,0.901844,Illinois,12,4,356,1,1
2020-12-28,2020,52,0.819472,Illinois,12,4,363,1,1
2021-01-04,2020,53,0.89392,Illinois,1,1,4,1,1
2021-01-04,2021,1,0.805435,Illinois,1,1,4,1,1
2021-01-11,2021,2,0.76731,Illinois,1,1,11,1,1
2021-01-18,2021,3,0.70944,Illinois,1,1,18,1,1
2021-01-25,2021,4,0.650296,Illinois,1,1,25,1,1
2021-02-01,2021,5,0.643881,Illinois,2,1,32,1,1
2021-02-08,2021,6,0.487682,Illinois,2,1,39,1,1
2021-02-15,2021,7,0.463383,Illinois,2,1,46,1,1
2021-02-22,2021,8,0.467835,Illinois,2,1,53,1,1
2021-03-01,2021,9,0.438702,Illinois,3,1,60,0,1
2021-03-08,2021,10,0.450006,Illinois,3,1,67,0,1
2021-03-15,2021,11,0.477721,Illinois,3,1,74,0,1
2021-03-22,2021,12,0.573654,Illinois,3,1,81,0,1
2021-03-29,2021,13,0.576674,Illinois,3,1,88,0,1
2021-04-05,2021,14,0.743625,Illinois,4,2,95,0,1
2021-04-12,2021,15,0.646482,Illinois,4,2,102,0,1
2021-04-19,2021,16,0.79875,Illinois,4,2,109,0,1
2021-04-26,2021,17,0.755096,Illinois,4,2,116,0,1
2021-05-03,2021,18,0.673228,Illinois,5,2,123,0,0
2021-05-10,2021,19,0.819467,Illinois,5,2,130,0,0
2021-05-17,2021,20,0.769395,Illinois,5,2,137,0,0
2021-05-24,2021,21,0.703537,Illinois,5,2,144,0,0
2021-05-31,2021,22,0.825923,Illinois,5,2,151,0,0
2021-06-07,2021,23,0.792586,Illinois,6,2,158,0,0
2021-06-14,2021,24,0.740888,Illinois,6,2,165,0,0
2021-06-21,2021,25,0.818186,Illinois,6,2,172,0,0
2021-06-28,2021,26,0.796784,Illinois,6,2,179,0,0
2021-07-05,2021,27,0.904422,Illinois,7,3,186,0,0
2021-07-12,2021,28,0.938297,Illinois,7,3,193,0,0
2021-07-19,2021,29,0.98662,Illinois,7,3,200,0,0
2021-07-26,2021,30,1.08829,Illinois,7,3,207,0,0
2021-08-02,2021,31,1.16821,Illinois,8,3,214,0,0
2021-08-09,2021,32,1.1868,Illinois,8,3,221,0,0
2021-08-16,2021,33,1.26182,Illinois,8,3,228,0,0
2021-08-23,2021,34,1.28167,Illinois,8,3,235,0,0
2021-08-30,2021,35,1.36244,Illinois,8,3,242,0,0
2021-09-06,2021,36,1.41146,Illinois,9,3,249,0,0
2021-09-13,2021,37,1.33076,Illinois,9,3,256,0,0
2021-09-20,2021,38,1.24349,Illinois,9,3,263,0,0
2021-09-27,2021,39,1.27059,Illinois,9,3,270,0,0
2021-10-04,2021,40,0.997693,Illinois,10,4,277,0,1
2021-10-11,2021,41,1.01158,Illinois,10,4,284,0,1
2021-10-18,2021,42,1.04714,Illinois,10,4,291,0,1
2021-10-25,2021,43,1.07399,Illinois,10,4,298,0,1
2021-11-01,2021,44,1.13671,Illinois,11,4,305,0,1
2021-11-08,2021,45,1.20989,Illinois,11,4,312,0,1
2021-11-15,2021,46,1.43908,Illinois,11,4,319,0,1
2021-11-22,2021,47,1.75742,Illinois,11,4,326,0,1
2021-11-29,2021,48,1.74822,Illinois,11,4,333,0,1
2021-12-06,2021,49,2.01992,Illinois,12,4,340,1,1
2021-12-13,2021,50,2.2727,Illinois,12,4,347,1,1
2021-12-20,2021,51,3.07748,Illinois,12,4,354,1,1
2021-12-27,2021,52,3.43731,Illinois,12,4,361,1,1
2022-01-03,2022,1,3.474,Illinois,1,1,3,1,1
2022-01-10,2022,2,2.35864,Illinois,1,1,10,1,1
2022-01-17,2022,3,1.89885,Illinois,1,1,17,1,1
2022-01-24,2022,4,1.47367,Illinois,1,1,24,1,1
2022-01-31,2022,5,1.10343,Illinois,1,1,31,1,1
2022-02-07,2022,6,0.974622,Illinois,2,1,38,1,1
2022-02-14,2022,7,1.1418,Illinois,2,1,45,1,1
2022-02-21,2022,8,1.38264,Illinois,2,1,52,1,1
2022-02-28,2022,9,1.41645,Illinois,2,1,59,1,1
2022-03-07,2022,10,1.65025,Illinois,3,1,66,0,1
2022-03-14,2022,11,1.89012,Illinois,3,1,73,0,1
2022-03-21,2022,12,2.0232,Illinois,3,1,80,0,1
2022-03-28,2022,13,2.22576,Illinois,3,1,87,0,1
2022-04-04,2022,14,2.23898,Illinois,4,2,94,0,1
2022-04-11,2022,15,2.44952,Illinois,4,2,101,0,1
2022-04-18,2022,16,2.54072,Illinois,4,2,108,0,1
2022-04-25,2022,17,2.47715,Illinois,4,2,115,0,1
